time,body
1543471339,"Following its partnership with The American Nightclub Association, Paytomat&#8217;s MOV-in&#8217; toward the film business. Retailers and e-commerce businesses currently registered withPaytomat will be able to accept MOV Tokens as payment, thanks to the crypto gateway&#8217;s recent partnership with MovieCoin. MovieCoinis a fintech company that leverages blockchain technology, digital assets and proprietary apps to create a [&#8230;]The post Paytomat&#8217;s partnering with MovieCoin to allow retail merchants to accept MOV Tokens as payment appeared first on CryptoNewsReview."
1543470096,"Malaysian Finance Minister Lim Guan Eng has revealed that a new set of comprehensive regulations guiding the activities of crypto exchanges and ICOs will come into effect in Q1 2019. Speaking in Kuala Lumpur on Wednesday at the FinTech Conference 2018 organised by Malaysia&#8217;s Securities Commission, he revealed that the new regulations are part ofThe post Malaysia&#8217;s Finance Minister: Crypto Regulation to be Enforced in Q1 2019 appeared first on CCN"
1543467633,A security bulletin released by Kaspersky Labs states that botnets are increasingly being used to distribute illicit crypto mining software.
1543467626,"Regulating cryptocurrencies and initial coin offerings remains an ongoing process. In Malaysia, a final verdict may be rendered fairly quickly, however. Local policymakers confirm the rules will go into effect in Q1 of 2019. Exact details regarding this ruleset remain unclear at this time. Regulating Initial Coin Offerings Governments around the globe are looking for...The post Malaysia to Regulate Initial Coin Offerings by Q1 2019 appeared first on Live Bitcoin News."
1543467611,"The U.S. Treasurys Office of Foreign Assets Control (OFAC) has taken action against two Iranian ransomware facilitators. The actions includepublishing the perp&#8217;s cryptocurrency wallet addresses, and warning the cryptocurrency and financial communities that anyone transacting with the accused could be subject to secondary sanctions. Involvement in the SamSam Ransomware Attacks The OFAC stated that the two Iran-based individuals,are Ali Khorashadizadeh and Mohammad Ghorbaniyan. According to a U.S Treasury press release today they helped exchange BitcoinRead MoreThe post U.S Sanctions First Bitcoin Addresses appeared first on Bitcoinist.com."
1543465788,"Published on CoinnounceBinance has announced that their USD markets will be diversifying into other USD stablecoins. In particular, it appears that PAXOS will be a base token with pairings in BNB, BTC, ETH, XRP, EOS, and XLM. As the news is coming from the biggest exchange in the world, it can have a very serious impact on [&#8230;]The post Tether loosing dominance and public interest appeared first on Coinnounce."
1543465711,Key Highlights ETH price climbed above $120 and traded towards the $125 resistance level against the US Dollar. There was a break below a connecting bullish trend line with support at $119 on the hourly chart of ETH/USD (data feed via Kraken). The pair remains well supported on the downside near the $112 level and...The post Ethereum Price Analysis: ETH/USD Turned Buy on Dips Near $112 appeared first on NewsBTC.
1543464008,"Bitcoinist spoke withFernando Garca Sanz, CEO of InnovaMinex on their new platform that is applying blockchain technology in the physical mining of gold. Blockchain technology is the technology of the future, which allows us to expand the boundaries of business in its usual sense. It can be used in various fields, including the mining industry. &#8211;Fernando Garcia Sanz, InnovaMinex CEO Bitcoinist:Fernando, could you please tell us all a little more about InnovaMinex? Fernando Garca Sanz:InnovaMinexRead MoreThe post &#8216;Buyers Will be Able to Verify the Origin of Gold&#8217; -Innnovaminex CEO [Interview) appeared first on Bitcoinist.com."
1543461331,"Despite a moral boosting altcoin recovery, most are yet to print above minor resistance levelsLitecoin, IOTA while other are still laggingEOS and bearish. As laid out in previous trade plans, we shall only initiate positionslike in Cardano (ADA/USD) since they have a bull backinghigh volumes wide trade rangeonce our trading conditions are true. Lets have...The post Cardano, EOS, Stellar Lumens, IOTA, Litecoin Price Analysis appeared first on NewsBTC."
1543460444,"Miners in the New York city of Plattsburgh in the U.S. are requesting that the cryptocurrency mining moratorium be lifted after less than a year of it being enforced. Cryptocurrency mining is a bit of a contentious subject in the U.S. One the one hand, you have mining giant, Bitmain, expanding to the state of...The post Mining Moratorium in Plattsburgh New York Results in Missed Opportunities for the City appeared first on Live Bitcoin News."
1543460400,"Since April2018, the market capitalization of the EOS and the Cardano platforms have dropped considerably from $4.6 billion and $4 billion to approximately $2.8 billion and $1 billion, respectively - according to CryptoCompare data. Although the sharp decline in the prices of both EOS and Cardanos ADA tokens may largely be attributed to the overall drop in the market cap of all cryptoassets, both projects have not met the expectations of many."
1543459517,"Latest Bitcoin Cash News The war is over and we all know Bitcoin Cash lost. After 14 days of hard knocks, Bitcoin Cash ABCthe main version proposed by Bitcoincash.org, is now half of what it was. While the capitulation drove it to new lows, Craig Steven Wrightwhom many accuse of being a professional conman and...The post Bitcoin Cash Price Analysis: BCH/USD Bulls Aim at $300, BCH SV to Follow Suit appeared first on NewsBTC."
1543459021,"Nasdaq &#8212; the&#160;world&#8217;s second-largest stock exchange &#8212; plans to roll out bitcoin futures in the first quarter of 2019 through a partnership with investment management firm VanEck. Gabor Gurbacs, VanEck&#8217;s director of digital asset strategy, said the companies will launch a variety of bitcoin derivatives in early-2019, including a &#8220;regulated crypto 2.0 futures-type contract.&#8221; GurbacsThe post Nasdaq to Launch &#8216;Bitcoin Futures 2.0&#8217; in Early 2019 appeared first on CCN"
1543458840,"Crypto investment bank Galaxy Digital has lost $136 million in the first three quarters of 2018, following the release of its Q3 report"
1543457706,"A South Korean lawmaker has reportedly introduced a bill to promote cryptocurrency trading and the development of crypto exchanges. In addition to requirements such as capital, manpower, and internal systems, the bill proposes establishing a committee to promote and support crypto trading. Also read:Indian Supreme Court Moves Crypto Hearing, Community Calls for Positive Regulations Promoting [&#8230;]The post Korean Lawmaker Introduces Bill to Promote Cryptocurrency Trading appeared first on Bitcoin News."
1543456839,"Huobi just announced the launch of its cryptocurrency derivatives trading service  Huobi Derivative Market (Huobi DM). The Singapore-based exchange says the platform will initially handle USD-denominated Bitcoin Contracts. Huobi Cryptocurrency Derivatives Market The cryptocurrency exchange platform announced the launch of Huobi DM at the Cryptofrontiers conference in New York on Wednesday (November 28, 2018). According to the company, Huobi DM represents the next big thing in virtual currency trading combining cryptocurrency derivatives and aRead MoreThe post Huobi Debuts Cryptocurrency Derivatives Market Platform appeared first on Bitcoinist.com."
1543456831,"After a stretcher, coin hodlers are finding reprieve. BTC/USD is up $350 in the last day but could edge higher now that Wall Street companies are forming a self regulatory groupADAM with the aim of cleaning the crypto image. At the same time, NASDAQ plan to launch its first Bitcoin Futures by Q1 2019 should...The post Bitcoin Price Analysis: BTC/USD add $350 but Could Rally To $6,000 by Dec 2018 appeared first on NewsBTC."
1543456800,The South Korean Ministry of Science and ICT has announced plans for developing a blockchain-based voting system.
1543456020,"Swiss Crypto mining firm Envion AG has reportedly been shut down by the cantonal court of Zug, Switzerland for an alleged unauthorized ICO"
1543454760,"Decentralized social networking platform Steemit has laid off over 70 percent of its staff, as the companys projections for crypto prices did not anticipate the recent crash"
1543454729,"According to David Puell, a Bitcoin and market analyst, the dominant cryptocurrency could either reach its bottom by the end of December or within the first quarter of 2019. The $4,300 region, which Bitcoin entered after enduring a 35 percent correction from around $6,600, has been established as a comfortable region for the asset. WithThe post Bitcoin Price Could Bottom as Early as December [But Definitely by February]: Analyst appeared first on CCN"
1543453236,"A lot of dubious trends can be associated with cryptocurrency. The paid promotion associated with specific projects has raised numerous questions. It now seems most self-professed crypto asset experts will gladly offer positive reviews for a fee. That is a worrisome situation, as this &#8220;paid shilling&#8221; skews information for investors. Cryptocurrency Shilling for Money The...The post Paid Cryptocurrency Shilling Becomes More Apparent, Reuters Claims appeared first on Live Bitcoin News."
1543453200,"Initial coin offerings (ICOs) became a popular crowdfunding model in 2017 - when cryptocurrency prices reached their all-time highs. Although most ICO projects have failed so far in being able to deliver working products and/or services and many have been outright scams, there are a few blockchain-based ICO initiatives that are developing promising platforms.  In this article, well review some ICO projects that have been successful and could potentially help increase cryptocurrency adoption - as they are developing real-world use cases for many different industries and could assist in streamlining routine business processes."
1543451730,"Following an announcement from Bitfinex yesterday regarding their newfound &#8220;neutrality&#8221; to tether (USDT) and intent to use other stablecoins in addition to USDT, crypto firm Tether has revived its former business model of enabling 1:1 redemption of USDT for USD on its own platform. &#8220;Now, thanks to stronger banking as a result of our newThe post USD-Backed Crypto Tether Re-Enables Direct Withdrawals of Fiat appeared first on CCN"
1543450238,"Its been two weeks since the Bitcoin Cash (BCH) hard fork that upgraded the BCH chain and resulted in a blockchain split.But although many people have been focusing on the birth of Bitcoin SV, a number of BCH proponents are already moving forward and discussing the network&#8217;s latest upgrades, as well as the next hard [&#8230;]The post BCH Upgrades: What&#8217;s New and What&#8217;s Next appeared first on Bitcoin News."
1543449701,"                        Major U.S. digital asset platform Coinbase has launched an over-the-counter (OTC) trading desk dedicated to institutional investors, live-streaming site Cheddar reports.From Coinbase Prime to its Custody service, the exchange has been laying the groundwork for institutional investors for a while now. Earlier this year, Coinbase announced it was on track to be a broker-dealer regulated by the U.S. Securities and Exchange Commission. The exchange also acquired securities dealer Keystone Capital and others, in a bid to expand its offerings to include crypto securities trading, margin trading and OTC trading.Coinbase Head of Sales Christine Sandler said that the increasing demand for OTC crypto trading made the move a must-have for the exchange. We launched our OTC business as a complement to our exchange business because we found a lot of institutions were using OTC as an on-ramp for crypto trading.According to Sandler, the launch will enable clients to leverage Coinbases crypto exchange and OTC service. There is also the possibility of the crypto trading platform combining its OTC service with its custody business.Coinbase joins a list of businesses currently offering OTC trading services, such as Circle, Genesis Trading, itBit, Kenetic Capital and others. When asked what makes Coinbase's OTC trading desk unique, Sandler stated:Circle and a number of others have complementary products, but they also t..."
1543449500,"CoinSpeakerOverstock CEO: Blockchain Revolution is Going to Restructure SocietyOverstock founder Patrick Byrne is now going away from retail to concentrate completely on blockchain, even despite the recent collapse on the cryptocurrency market.Overstock CEO: Blockchain Revolution is Going to Restructure Society"
1543448735,"Nearly three months have passed since Goldman Sachs, a $73 billion investment bank based in the US, said that it is not ready to facilitate the delivery of &#8220;physical Bitcoin&#8221; to its clients. The banking giant is still not able to hold cryptocurrencies on behalf of its clients, despite growing demand from clients. At aThe post Goldman Sachs Still Cant Hold Crypto on Behalf of Clients Despite Growing Demand appeared first on CCN"
1543448700,"The worlds third largest crypto exchange Huobi has launched a derivative market, allowing users to buy and sell crypto at predetermined prices at specified times in the future"
1543447818,"Positive Bitcoin price action amidst recent negative SEC sentiment, two ransomware participants caught, plans announced for a partnership between Nasdaq and VanEck, and positive statements from Tom Lee. The post Daily Crypto Roundup 11/28/2018 appeared first on Crypto Insider."
1543447803,"China&#8217;s relationship with crypto and the blockchain is complicated, with one tech investor claiming that it&#8217;s a &#8220;love-hate relationship.&#8221; No Love Lost Over Crypto Edith Yeung, head of 500 Startups China unit, was speaking to CNBC at East Tech West when she commented on the country&#8217;s tempestuous relationship with crypto and blockchain: On blockchain and...The post Looking at China&#8217;s &#8220;Love-Hate&#8221; Relationship with Crypto and the Blockchain appeared first on Live Bitcoin News."
1543446054,"The financial technology emerged from the underlying protocol of a crypto could be just the thing internet 3.0 is all about, believes Asiff Hirji. The president and chief operating officer of one of the largest regulated U.S. crypto exchange Coinbase put crypto technology at the forefront of the next internet revolution. Speaking at the latest...The post Coinbase COO: Crypto is Enabling the Creation of Internet 3.0 appeared first on NewsBTC."
1543446005,"Canadas largest jewelry brand Birks Group will reportedly allow its users to pay for their products with Bitcoin as the company enters into a partnership with BitPay. Canada Sees Continuous Adoption Regardless of the recent declines in the cryptocurrency market, Bitcoins widespread adoption continues. In an official press release, Birks Group  Canadas leading luxury fine jewelry brand, announced that it will begin accepting Bitcoin for its products. The company has come to an agreementRead MoreThe post Canadas Leading Jewelry Brand Birks Group Now Accepts Bitcoin appeared first on Bitcoinist.com."
1543446000,Mining giant Bitmain isaccused by a North American citizen of a sneaky trick that is affecting thousands of customers. The case was filed on Nov 19 in the federal court of the Northern District of California.
1543445412,"Following SEC Chairman Jay Clayton's fireside chat at Consensus: Invest, we invited three crypto law experts to unpack what was said."
1543445230,"Galaxy Digital Holdings LP, the cryptocurrency merchant bank founded by prominent crypto investor Mike Novogratz, announced losses totaling $41 million for Q3 2018, bringing the total losses for the year so far to $136 million.&#160;Bloomberg&#160;reports that the Q3 loss was driven by net realised and unrealised losses on digital assets, chiefly caused by losing positionsThe post Crypto Firm Galaxy Digital is Losing an Average of $15 Million every Month appeared first on CCN"
1543444740,The UAE has announced two new initiatives pertaining to blockchain and artificial intelligence after the Second UAE Government Annual Meetings
1543444382,"                        At this years CryptoFrontiers Conference in New York City, digital currency exchange Huobi announced that it will begin offering derivatives contract trading. The service will be available via Huobis Derivative Market (Huobi DM) to customers of select countries and will allow them to open both short and long positions for a handful of coins.In an interview with Bitcoin Magazine, Joshua Goodbody, general counsel of Huobis global institutional team, said, Our derivative contracts are agreements to buy or sell an asset on a specific future date and at a specific price. Once the derivative contract has been executed, both counterparties will buy and sell at the agreed-upon price irrespective of the actual market price.When buying and selling these futures contracts, traders will have the option of 5X, 10X and 20X leverage. At press time, Huobi DM is in beta testing mode, and its services are unavailable to users in the U.S., Singapore, Israel, Cuba, Iran, North Korea and Syria. Goodbody says, We are taking things slowly, but we are working with our lawyers and the relevant regulatory authorities to assess the requirements in each jurisdiction, and we will take the necessary steps required to offer this in a compliant manner. Huobi has sought to limit both risk and uncertainty for its customers by utilizing 24-hour exchange monitoring. It also provides an insurance fund of up to 20,000 BTC to any cust..."
1543444256,Popular cryptocurrency exchange Huobi has recently revealed at the Cryptofrontiers conference in New York that its cryptocurrency contract trading platform Huobi Derivative Market (Huobi DM) is now in a Beta testing phase.
1543443387,This is the first time digital currency addresses have been added to the Office of Foreign Assets Controls list of sanctioned individuals.
1543442442,"Many crypto fans are awaiting the day when the first Bitcoin exchange-traded fund (ETF) is approved by the Securities and Exchange Commission (SEC), but the man in charge  Chairman Jay Clayton  needs a little reassurance before he says yes. A Little History For years, companies have sought to get stamps of approval on...The post Bitcoin ETF Approval? Not Until Some Things Change, Says SEC&#8217;s Jay Clayton appeared first on Live Bitcoin News."
1543442407,"Three days ago thecrypto-economy suffered deep losses, with digital asset prices at their lowest across the board since September 2017. But on Wednesday the digital asset ecosystem started showing a slightrecovery, as the entire market capitalization of all 2000+ coins gained $14 billion. Also Read:Free Keene Activists Launch Tip-Card Creator Called Cryptotip.org Cryptocurrency Markets Show [&#8230;]The post Markets Update: Bull Trap or Reversal? Traders Question the Recent Crypto Spike appeared first on Bitcoin News."
1543442406,A Swiss food company is about to become the first European food importer to make the supply chain of its canned tuna fully traceable using distributed ledger technology. Gustav Gerig AG will include the Pacifical logo on the traceable can lids of the &#8220;Raimond Freres&#8221; brand. Atato Builds Ethereum Supply Chain Platform for Tuna Industry...The post Swiss Brand to Become First European Country to Trace Tuna on the Blockchain appeared first on NewsBTC.
1543442400,"US-based Odyssey Group have claimed for over a year that thousands of crypto-enabled ATMs would be deployed, and that the countrys central bank had signed off on the venture. As year end approaches, there seem to be no operational units."
1543442279,Clayton spoke Tuesday at the CoinDesk-organized event. Here's the full video of his fireside chat.
1543441815,"Malware is increasingly crypto-oriented and easy to produce, says a new report from Kaspersky Lab. Whats worse, cryptojacking programs are going undetected on home and company PCs."
1543441477,"The bitcoin price on Wednesday saw the arrival of bulls as it surged 15 percent in an impressive rebound action. The BTC/USD index opened at 3776-fiat while continuing the upside action of the previous day. It kept forming higher highs, eventually setting its daily peak at 4350-fiat as the US trading session came into play.The post Bitcoin Price Surges 15% in Rebound Action &#8212; Has It Bottomed Already? appeared first on CCN"
1543441254,CryptoKaiju says it's putting the fun in non-fungible.
1543440900,Online retail giant Amazon has announced two new blockchain-based services; Quantum Ledger and Amazon Web Services Managed Blockchain
1543439100,"Markets are rallying today, with some coins showing metics beneficial to traders taking out long positions. Lets consult the charts"
1543439100,"Startling discovery of Trezors fake wallets massive sale: precedents, victims and security tips"
1543438395,"In an interview on Tuesday (November 27th), Barry Silbert, the Founder and CEO of incubator and venture capital firm Digital Currency Group (DCG), said that the ICO market was dead, but that behind the scenes, the work going on to build the infrastructure needed to onboard institutional investors had not slowed down."
1543437725,Frank Yiannas has been quite involved in the retail giant's blockchain initiatives.
1543437427,"Crypto markets went through hell in the past couple of weeks. Since the start of the final week of November however, we are seeing prices stabilizing. The massive carnage across crypto markets that saw Bitcoin trading below $3500 on Sunday appears to be over for now. Speculation about new futures contracts could be stabilizing the &#8230; Continued"
1543437026,The U.S. Treasury Department has sanctioned two Bitcoin addresses used to funnel funds derived from ransomware to Iran. The ongoing sanctions by the United States against Iran is putting a major squeeze upon the Middle Eastern country. Iran is circumventing the sanctions by using ransomware attacks and other hacks to raise funds. One such avenue...The post Two Bitcoin Addresses Sanctioned by U.S. Treasury Department appeared first on Live Bitcoin News.
1543436758,"Even though all major currencies seem to be on the mend once again, the market is responding in funny ways. While most currencies are in double-digit gains, some other assets are struggling to stay in the green. The following six projects are currently struggling, primarily because they can&#8217;t gain in either BTC or USD value. [&#8230;]The post 6 Crypto Assets Not Rising as Quickly as Bitcoin appeared first on NullTX."
1543436619,"Bitcoin, and the cryptocurrency sector as a whole, has had a very good day&#8230; After two weeks of misery in the cryptocurrency market, process started nudging back upwards on Wednesday morning  and theyve kept on going. Earlier today, Bitcoin seemed to steady back above the $4000 mark after it fell through that particular trapdoor [&#8230;]The post Is this the Bitcoin comeback? Price suddenly shoots up by 15% appeared first on CryptoNewsReview."
1543436613,"The market had finally started its upward correction, with Bitcoin price running up by 15% from the $3600 support, Ethereum is up by 21% from the $98 bottom to $118 as of now. This correction was anticipated after the massive declines since BTC broke down the descending triangle formation in the daily chart, precisely two [&#8230;]The post Ethereum Price Analysis Nov.28: ETH Rebounds 20%. Will It Hold? appeared first on CryptoPotato."
1543436396,"The city is not yet halfway through an 18-month ban, but at least one local miner is ready for the moratorium to end."
1543436108,Amazon will help clients build blockchain platforms on Hyperledger Fabric or ethereum with its new product.
1543435849,"Nigerian digital asset owners have reacted angrily to Union Bank&#8217;s threat to close all cryptocurrency-linked accounts. Investors have accused the local banking system of hypocrisy, asserting that banks are &#8220;unfit&#8221; and &#8220;scammers&#8221; that continue to steal from the poor through spurious charges such as ATM maintenance fees and SMS alerts. Also read:Nigeria&#8217;s Union Bank Threatens [&#8230;]The post Outrage Over Union Bank of Nigerias Threat to Close Crypto-Related Accounts appeared first on Bitcoin News."
1543435467,"As all major cryptocurrencies and digital asset are on the rise right now, one has to wonder how things will move ahead. In the case of XRP, its current uptrend is in line with Bitcoin and Ethereum. The only downside is how there is no gain in BTC value, something that can quickly become a [&#8230;]The post XRP Price Heads to $0.4 as Bulls Finally Retake Control appeared first on NullTX."
1543435248,"Mohamed El-Erian, chief economic advisor at Allianz,told the New York &#8216;Consensus&#8217; conference yesterday that cryptocurrencies are here to stay.His positive outlook comes despite the prolonged slump that has blighted markets all year. InstitutionsEstablishing a &#8216;Foothold&#8217; In fact, El-Erian thinks the recent meltdown was a predictable part of the cycle, and even healthy for the market. The increased demand for crypto which pushed bitcoin prices towards $20,000, in turn, spurred an oversupply, resulting in the currentRead MoreThe post Cryptocurrencies Will Survive and Gain Wider Acceptance, Says Allianz Chief Economic Advisor appeared first on Bitcoinist.com."
1543435241,"The cryptocurrency markets have rallied, halting their persisting downturn and possibly establishing their recent lows as a bottom. Despite this, a bottom will only be validated contingent upon whether or not the markets, and Bitcoin in particular, can sustain their current rally long-term. At the time of writing, Bitcoinis trading up 13% at its current...The post Cryptocurrencies Rally as Bitcoin Moves Above $4,000 for First Time Since Plummeting appeared first on NewsBTC."
1543435200,The Bitstamp exchange has announced a partnership with Irisium to implement the firms market monitoring platform. Bitstamp hopes the partnership will boost customer protections and foster greater market integrity on the exchange as the global cryptocurrency industry continues to grow.
1543435141,"The estimate was provided in a recent report, Blockchain and International Trade: Opportunities, Challenges, and Implications for International Trade Cooperation."""
1543434820,"                        Blockchain-based social media platform Steemit Inc., the company behind popular open source website Steemit.com, has announced a structural reorganization which will entail laying off 70 percent of its workforce as it looks for new ways to cut costs and remain sustainable as a business.In a heartfelt post published by Steemit's co-founder and CEO Ned Scott, the rest of the team will stay on to work on reducing the cost of running the Steemit platform and the company's public APIs.Scott attributed the decision to lay off the overwhelming majority of Steemits workforce to ""the weakness of the cryptocurrency market, the fiat returns on our automated selling of STEEM diminishing, and the growing costs of running full Steem nodes.""""We have conducted our first all-hands meeting and are prioritizing all the cost reduction solutions we can accomplish in the near term, including replacing steemd plugins with hivemind, pitchforking Steem to prune the chain state size from 160gb to 0gb, AWS usage projections, DevOps solutions, reduction of Staging and Testing nodes, and eliminating redundancies,"" Scott continues in the post.Steem is Steemit's native token, which was created in 2016 as a micropayment currency for tipping authors on the Steemit platform. The Steemit platform was created to be a decentralized version of Reddit, where contributors could be rewarded with steem for their posts. Other decentralized plat..."
1543434444,"CoinSpeakerCoinbase Wallet Adds Support for Ethereum Classic and More that 100k Other ERC20 TokensIn the wake of upcoming upgrade Coinbase Wallet will serve Ethereum Classic (ETC) and all of the 100,000+ ERC20 tokens available on the Ethereum blockchain, the official statement revealed. Coinbase Wallet Adds Support for Ethereum Classic and More that 100k Other ERC20 Tokens"
1543433895,The US Department of the TreasurysRead More &#8594;The post First Time in US History: &#8216;Publicly Attributing&#8217; Crypto / BTC Addresses to Alleged Cybercriminals appeared first on Crypto Core Media.
1543433145,NTC Services AS revealed that a foreign investor had stopped an $11.70 million investment into a crypto mining facility which was going to be built in Norway&#8217;s Tydal municipality. The data center consultancy told E24 that the investor went cold feet after hearing about the Norwegian government&#8217;s decision to exempt crypto mining centers from electricityThe post Norway: Tax on Crypto Mining Scares Away $11.7 Million Foreign Investment appeared first on CCN
1543433139,The company behind Steemit.com and the Steem blockchain is undergoing a structural reorganization.
1543431634,"The number of Google searches for bitcoin has seen a notable uptick this week, now recording its most searches worldwide since last April."
1543431620,"Bitcoin dominance continues to rise in November even with its price falling to its lowest level in over a year. Despite the current bear market, permabulls and institutions still maintain that the top-ranked cryptocurrency has enormous potential. Bitcoin Still King Despite Bear Market Presently, the BTC dominance stands at 53.6 percent with a market capitalization...The post Bitcoin Dominance on the Rise Amidst Bear Market Conditions appeared first on Live Bitcoin News."
1543431600,A recent report by Reuters showshow many publications are publishing paid cryptocurrency reviews without disclosing it to their audience.
1543431418,"                        Speaking at the ongoing CoinDesk's Consensus Invest conference in New York, U.S. Securities and Exchange Commission (SEC) Chairman Jay Clayton spoke on why his agency hasnt yet approved a bitcoin exchange traded fund (ETF). But the rationale behind his words is nothing his crypto-friendly audience hasnt heard before.Clayton explained that his agency might not approve a bitcoin ETF anytime soon as the agency's issues are yet to be addressed by market operators. Clayton singled out theft and manipulation of cryptocurrencies as two issues that need to be sorted out before the commission can give its blessings to an ETF, something that prior rejection orders have repeated ad infinitum. In these rejection orders, the SEC claims that each applicant has failed to demonstrate that its proposal is consistent with the requirements of the Exchange Act Section 6(b)(5), in particular the requirement that its rules be designed to prevent fraudulent and manipulative acts and practices, continuing to say that novel systems intrinsic to this new market provide unique additional protections that are unavailable in traditional commodity markets, namely traditional means of identifying and deterring fraud and manipulation.These traditional means are surveillance sharing agreements, something the rejection orders stress as one of the avenues through which a product might win approval. In his own talk, Chairman Cla..."
1543431198,"Blockchains and ""smart contracts"" and regulations, oh my!"
1543431155,"Around 2.6 billion XRP, worth circa one billion dollars, has moved from a Ripple OTC Distribution wallet to unknown wallets according to an account that tracks blockchain data. Why such...The post Billions of XRP on the Move While Concerns Rise Over Whether Ripple is a Security appeared first on Trustnodes."
1543430480,"                        For the first time, the U.S. Department of the Treasurys Office of Foreign Assets Control (OFAC) has traced illicitbitcoin activityto the public addresses of two sanctioned individuals.According to a November 28, 2018, press release, the department is bringing action against Ali Khorashadizadeh and Mohammad Ghorbaniyan for their alleged involvement in the SamSam ransomware scheme. The two men reportedly helped the hackers behind SamSam convert millions of dollars of ransomed bitcoin to Iranian rials.As a result of todays action, all property and interests in property of the designated persons that are in the possession or control of U.S. persons or within or transiting the United States are blocked, and U.S. persons generally are prohibited from dealing with them, the release states.These charges coincide with the U.S. Department of Justices indictment of Faramarz Shahi Savandi and Mohammad Mehdi Shah Mansouri, the ringleaders behind the 34-month long SamSam ransomware attack. Beginning in 2015, the ransomware affected some 200 international entities, including hospitals and government departments in California, Colorado, Georgia and Kansas. The malicious actors used the ransomware to gain administrative control over the victims IT servers and sensitive documents, and they leveraged this control to demand bitcoin as ransom.Khorashadizadeh and Ghorbaniyan helped Savandi and Mansour process some $..."
1543430371,Here are 11 Statements About RippleRead More &#8594;The post Fact Check : 11 Things Ripple &amp; XRP Fans Feel Uncomfortable About appeared first on Crypto Core Media.
1543429852,"The ICO market is dead, but that won&#8217;t hamper the inevitable growth of the cryptocurrency market, says Barry Silbert, the founder of crypto investment fund Digital Currency Group. Silbert said the frenzy for initial coin offerings in 2017 fueled the meteoric spike in bitcoin prices, but now the ICO market has been decimated, resulting inThe post ICO Market is Dead: Crypto Investor Barry Silbert appeared first on CCN"
1543429810,"For the first time ever, the U.S. Treasury Department announced that they have sanctioned two Bitcoin wallet addresses connected to a ransomware scheme associated with two Iranian men. Bitcoin Wallets Sanctioned in Unprecedented Case As first today, the U.S. Treasury Departments Office of Foreign Assets Control claimed that the two men indicted in the sanctions,...The post US Treasury Sanctions Bitcoin Addresses, Two Iranian Men, in Ransomware Hacks appeared first on NewsBTC."
1543428900,"Prolific hedge fund manager Mike Novogratz, like many cryptocurrency investors, has taken huge losses this year. Bloomberg reports that his crypto trading desk is down $41M this quarter, and $136M this year."
1543428675,"Blockchain can disrupt the traditional banking industry, enabling new business models, and making the traditional financial infrastructure more efficient. Decentralized financial networks are based on smart contracts and P2P services which replace banks as a trusted party. Systems and solutions like GEO Protocol have the potential to fully reshape the financial world by providing real-time...The post Zero Fees and Interest-free Loans in Decentralized Credit Networks appeared first on NewsBTC."
1543428600,The U.S. Department of Treasury has sanctioned two Iranians allegedly involved in a Bitcoin ransomware scheme known as SamSam
1543428050,"CoinSpeakerBitstamp Goes Through Tech Upgrade to Detect Suspicious Activity and Market ManipulationNumber one crypto-exchange in Europe, Bitstamp takes security issues by heart deploying an advanced protection system against market tampering. Bitstamp Goes Through Tech Upgrade to Detect Suspicious Activity and Market Manipulation"
1543428008,"Germany has just got its second Bitcoin ATM in Frankfurt, home of the European Central Bank, as the total worldwide machine count hits 4000 for the first time. Bitcoin ATM Arrives in Frankfurt As local media reported November 23, Bitcoin-Store Frankfurt in Germanys financial center and home of the European Central Bank (ECB) is now home to one of only two BTMs currently operational in the country. Under the auspices of founder Oliver Pangratz, Bitcoin-StoreRead MoreThe post First Bitcoin ATM Installed in ECB&#8217;s Own Backyard appeared first on Bitcoinist.com."
1543427757,"Sapphire Technology, one of the largest suppliers of AMD-based video cards in the world, has announced that it&#8217;s officially entering the cryptocurrency hardware business. The Hong Kong-headquartered company is launching a flagship mining rig. Also Read: Crypto ATM Network Coinsource Expands Into Upstate New York A New Player Enters the Field Sapphires new rig, the [&#8230;]The post Major Video Card Supplier Enters Cryptocurrency Mining Business appeared first on Bitcoin News."
1543427705,"This is a&#160;paid-for submitted press release. CCN does not endorse, nor is responsible for any material included below and isn&#8217;t responsible for any damages or losses connected with any products or services mentioned in the press release. CCN urges readers to conduct their own research with due diligence into the company, product or service mentionedThe post 2018 Bytom Global DevCon was Successfully Held, the US Team Won the First Prize of 200,000 BTM appeared first on CCN"
1543426982,"This is a submitted sponsored story.&#160;CCN urges readers to conduct their own research with due diligence into the company, product or service mentioned in the content below. One thing has held true for more than five years &#8211; while the market goes up and down and over-funded market leaders delay upgrades, the teams behind Bitcoin,The post Ardor Lightweight Contracts: Since Existing Smart Contracts Are Not so Smart appeared first on CCN"
1543426831,"Storebrand, a leading Norwegian financial services group worth more than $81 billion shed 14 percent of its share value on Wednesday morning after falling victim to a phenomenon known as a &#8220;fat-finger&#8221; error. The term refers to an erroneous keyboard or mouse input that places a buy or sell order that is magnitudes larger than &#8230; ContinuedThe post &#8216;Fat-Finger&#8217; Error Costs Norwegian Bank Storebrand Nearly $12 Billion in Value appeared first on CCN"
